Common,808
GPS Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-24 23:14:11,cc:06:77:d8:00:a4,PLDTHOMEFIBR5G800a0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-76,44,14.64650537,121.05879456
2018-04-24 23:14:11,3a:71:de:62:f4:1f,iPhone,[WPA2-PSK-CCMP][ESS],-78,6,14.64650537,121.05879456
2018-04-24 23:14:23,90:61:0c:2c:d5:54,PLDTHOMEDSL2226B,[WPA2-PSK-CCMP][WPS][ESS],-79,2,14.64645981,121.05891174
2018-04-24 23:14:32,00:90:a9:0e:55:0d,CallaoMan 5,[WPA2-PSK-CCMP][WPS][ESS],-79,149,14.64642445,121.05899168
2018-04-24 23:14:37,50:c7:bf:7a:fc:16,CH_spicy noodles private,[WPA2-PSK-CCMP][WPS][ESS],-86,2,14.64637495,121.05899415
2018-04-24 23:14:45,00:90:a9:10:89:7d,SunkenGalleon5,[WPA2-PSK-CCMP][WPS][ESS],-79,36,14.64628815,121.05895366
2018-04-24 23:34:30,cc:50:0a:5f:eb:04,PLDTHOMEFIBR5Gfeb00,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-62,36,14.64576448,121.05903821
2018-04-24 23:21:22,94:44:52:c2:20:9d,belkin.599b.5ghz,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-77,44,14.64571519,121.05884018
2018-04-24 23:16:53,60:02:92:3e:f4:0f,a86fec,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,1,14.64603257,121.05824891
2018-04-24 23:19:32,5e:7b:1c:22:c2:2f,SETUP,[IBSS],-85,11,14.64607669,121.05802585
2018-04-24 23:17:20,38:46:08:f3:3d:24,BOOMER,[WPA-PSK-CCMP+TKIP][ESS],-86,1,14.64610567,121.05795927
2018-04-24 23:19:12,cc:06:77:5e:61:ec,PLDTHOMEFIBR5Ge61e8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,36,14.64612696,121.05783481
2018-04-24 23:17:56,fc:75:16:99:d7:b4,dlink1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,1,14.64614127,121.05755101
2018-04-24 23:17:56,e4:72:e2:f3:a6:cc,JBE GLOBE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,6,14.64614127,121.05755101
2018-04-24 23:18:48,cc:06:77:23:06:ec,PLDTHOMEFIBR5G306e8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-77,36,14.64617706,121.05762947
2018-04-24 23:19:24,00:13:33:fe:42:5c,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,1,14.64609088,121.05794626
2018-04-24 23:19:42,f4:f2:6d:94:56:13,OS NET ADMIN,[WPA2-PSK-CCMP][WPS][ESS],-89,36,14.64603057,121.05810333
2018-04-24 23:23:10,cc:06:77:72:f8:b4,Angeles,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-85,36,14.64507154,121.0581042
1970-01-01 08:00:00,cc:06:77:20:c1:0c,PLDTHOMEFIBR5G0c108,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-82,36,14.64506365,121.05754687
2018-04-24 23:25:38,cc:06:77:60:47:54,marcus,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-89,36,14.64507487,121.05816675
2018-04-24 23:37:45,cc:06:77:70:3f:34,PLDTHOMEFIBR5G03f30,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,52,14.64618865,121.05992425
2018-04-24 23:31:19,94:46:96:1f:e9:6f,PLDTHOMEDSLSNSH0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,1,14.64475512,121.0602807
2018-04-24 23:31:43,60:31:97:b4:71:97,PLDTMyDSLBiz5G00780,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,36,14.64499041,121.06027175
2018-04-24 23:32:47,50:c7:bf:34:32:cb,TP-LINK_32CC_5G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-65,149,14.64551844,121.05999458
2018-04-24 23:32:43,88:41:fc:d2:3c:61,tlpglobefiber,[WPA2-PSK-CCMP][WPS-AUTH][ESS],-67,100,14.64551268,121.06004089
2018-04-24 23:32:43,ec:1a:59:b4:42:1a,belkin.218.media,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-74,36,14.64551268,121.06004089
2018-04-24 23:32:39,5c:6a:80:19:ea:c3,PLDTMyDSLBiz5G25880,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,52,14.64549748,121.0600855
2018-04-24 23:32:51,88:41:fc:d2:3d:15,tlpglobefiber,[WPA2-PSK-CCMP][WPS-AUTH][ESS],-80,100,14.6455255,121.05994698
2018-04-24 23:32:59,d8:31:cf:b3:cc:d6,Bv9K-UmVndWxhY2lvbg,[ESS],-85,6,14.64554515,121.05985862
2018-04-24 23:33:03,cc:06:77:5f:6d:24,PONDEROSA_5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-89,36,14.6455445,121.05981486
2018-04-24 23:34:26,51502_30232_210475844,Globe,HSPA;ph,-87,0,14.64575322,121.05907331
2018-04-24 23:36:59,cc:06:77:62:c4:ac,PLDTHOMEFIBR5G2c4a8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,36,14.64625589,121.05960057
2018-04-24 23:37:31,b0:4e:26:4c:12:54,TFMGT Office,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,48,14.64622753,121.05981741
2018-04-24 23:36:37,ba:4e:26:4c:12:54,,[WPA2-PSK-CCMP][ESS],-83,48,14.64632039,121.05942393
2018-04-24 23:36:37,b6:4e:26:4c:12:54,TFMGT Office_Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,48,14.64632039,121.05942393
2018-04-24 23:37:21,cc:06:77:6e:cf:0c,PLDTHOMEFIBR5Gecf08,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-65,36,14.64625409,121.05974973
2018-04-24 23:37:31,cc:06:77:6e:cd:94,PLDTHOMEFIBR5Gecd90,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,40,14.64622753,121.05981741
2018-04-24 23:36:59,b0:4e:26:4c:0f:de,TFMGT Office,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,48,14.64625589,121.05960057
2018-04-24 23:36:59,b6:4e:26:4c:0f:de,TFMGT Office_Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,48,14.64625589,121.05960057
2018-04-24 23:37:06,ba:4e:26:4c:0f:de,,[WPA2-PSK-CCMP][ESS],-90,48,14.64625278,121.05964999
2018-04-24 23:37:21,74:cc:39:c0:f1:0c,PLDTHOMEFIBR5G0f108,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-88,149,14.64625409,121.05974973
2018-04-24 23:37:57,ba:4e:26:4c:0e:e4,,[WPA2-PSK-CCMP][ESS],-89,48,14.64616121,121.06000584
2018-04-24 23:38:00,b6:4e:26:4c:0e:e4,TFMGT Office_Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,48,14.64615262,121.06002815
2018-04-24 23:38:21,c0:56:27:a9:cf:1e,QuickleanMaginhawa1,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],-77,36,14.64610041,121.06018488
2018-04-24 23:38:17,c0:56:27:90:c5:58,Linksys06725_5GHz,[WPA2-PSK-CCMP][WPS][ESS],-92,44,14.64610844,121.06015485
2018-04-24 23:38:35,e0:8e:3c:33:d9:fb,Couch Potato,[WPA-PSK-CCMP+TKIP][WPS][ESS],-84,11,14.64606608,121.06029319
2018-04-24 23:39:27,b0:4e:26:4c:0e:e4,TFMGT Office,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,48,14.64577971,121.0606705
2018-04-24 23:40:04,62:45:b0:cc:84:44,,[WEP][ESS],-87,157,14.64547361,121.06085977
